CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,850.725708,50,1283,0,2.89
STANDARD,692.692871,50,1401,0,4.10
STANDARD,657.821167,50,1334,0,4.12
STANDARD,801.064575,50,1484,0,4.59
STANDARD,821.663086,50,1317,0,4.19
STANDARD,629.686401,50,1483,0,4.51
STANDARD,633.970154,50,1233,0,3.60
STANDARD,507.052734,50,1150,0,2.53
STANDARD,782.571655,50,1318,0,2.09
STANDARD,621.503479,50,1300,0,4.13
STANDARD,664.780212,50,1000,0,3.92
STANDARD,825.352051,50,1033,0,1.70
STANDARD,650.006958,50,1651,0,3.71
STANDARD,433.671387,50,1583,0,4.46
STANDARD,724.880493,50,1217,0,3.37
