CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,721.172363,10,1669,0,6.76
STANDARD,651.096802,10,1851,0,6.60
STANDARD,679.457397,10,1819,0,6.87
STANDARD,713.433105,10,1568,0,5.57
STANDARD,719.049316,10,2334,0,7.12
STANDARD,729.064636,10,1051,0,3.63
STANDARD,706.030701,10,1385,0,6.14
STANDARD,665.049805,10,1701,0,5.85
STANDARD,699.260742,10,1517,0,5.18
STANDARD,730.299316,10,1467,0,4.40
STANDARD,623.622925,10,1568,0,6.83
STANDARD,680.639709,10,1451,0,6.90
STANDARD,715.268372,10,1302,0,4.54
STANDARD,694.745422,10,1584,0,6.43
STANDARD,666.248596,10,2118,1,6.12
