CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,553.280457,50,1285,0,4.12
STANDARD,659.947571,50,1168,0,3.34
STANDARD,672.792664,50,1085,0,3.55
STANDARD,655.446350,50,1252,0,3.67
STANDARD,752.680725,50,2267,0,0.79
STANDARD,598.955444,50,1185,0,4.04
STANDARD,745.268738,50,1068,0,1.82
STANDARD,719.706482,50,1151,0,3.57
STANDARD,676.473938,50,1317,0,4.35
STANDARD,731.712585,50,1168,0,3.80
STANDARD,841.555664,50,967,0,2.51
STANDARD,652.387207,50,1201,0,3.76
STANDARD,776.136841,50,1284,0,4.28
STANDARD,634.692505,50,1384,0,4.22
STANDARD,573.952942,50,1351,0,3.67
