CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,739.711853,50,1619,1,4.42
AREA,721.181580,50,1202,0,3.60
AREA,712.609802,50,903,0,3.29
AREA,683.243286,50,986,0,3.21
AREA,679.641052,50,902,0,4.01
AREA,700.214417,50,768,0,3.74
AREA,684.752625,50,736,0,2.66
AREA,717.598633,50,587,0,2.43
AREA,743.340149,50,619,0,3.50
AREA,660.764832,50,1169,0,3.54
AREA,745.389404,50,803,0,4.19
AREA,712.720886,50,969,0,3.18
AREA,692.735168,50,785,0,3.73
AREA,686.192688,50,902,0,3.93
AREA,659.850464,50,720,0,3.93
