CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,710.101746,50,1088,0,4.45
BUBBLE,735.189575,50,971,0,2.41
BUBBLE,718.802185,50,1088,0,2.93
BUBBLE,718.220032,50,886,0,4.18
BUBBLE,715.268494,50,1603,0,3.63
BUBBLE,703.960144,50,1637,0,4.16
BUBBLE,695.676086,50,1320,0,4.45
BUBBLE,724.532288,50,1137,0,3.42
BUBBLE,731.151245,50,1086,0,3.41
BUBBLE,703.481323,50,1386,0,3.80
BUBBLE,748.577759,50,1387,0,3.30
BUBBLE,722.123901,50,954,0,2.14
BUBBLE,691.925903,50,1221,0,3.04
BUBBLE,720.307068,50,1004,0,2.64
BUBBLE,709.477051,50,1004,0,2.57
