CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,724.908081,50,1370,0,3.61
STANDARD,723.274170,50,1021,0,2.05
STANDARD,697.554443,50,1438,0,2.74
STANDARD,718.494507,50,1304,0,4.70
STANDARD,712.183472,50,1837,0,3.96
STANDARD,699.566895,50,1272,0,1.72
STANDARD,707.735657,50,1304,0,2.99
STANDARD,690.801819,50,1403,0,3.07
STANDARD,699.498169,50,1420,0,3.34
STANDARD,702.652466,50,1121,0,3.40
STANDARD,710.139221,50,1288,0,4.06
STANDARD,712.031006,50,1705,0,3.79
STANDARD,731.583679,50,1404,0,2.42
STANDARD,696.643860,50,1255,0,4.50
STANDARD,719.280762,50,1337,0,4.10
