CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,680.483276,30,2119,0,4.35
AREA,706.176758,30,1318,0,4.33
AREA,733.975403,30,1218,0,5.08
AREA,716.237122,30,1252,0,3.90
AREA,651.115295,30,1335,0,4.70
AREA,691.320618,30,1020,0,4.02
AREA,727.463989,30,1052,0,3.79
AREA,690.372803,30,1202,0,2.74
AREA,675.665588,30,1303,0,4.13
AREA,704.438782,30,1336,0,4.63
AREA,699.138489,30,1069,0,3.42
AREA,695.402771,30,1385,0,4.63
AREA,694.581970,30,1186,0,4.16
AREA,670.291077,30,1203,0,5.49
AREA,673.707642,30,1137,0,3.60
