CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,698.780090,30,787,0,4.10
BUBBLE,715.558167,30,904,0,4.15
BUBBLE,726.946655,30,920,0,3.80
BUBBLE,701.369934,30,736,0,3.13
BUBBLE,687.428589,30,1069,0,4.79
BUBBLE,719.119568,30,903,0,3.89
BUBBLE,682.412292,30,669,0,2.79
BUBBLE,712.040405,30,1220,1,4.92
BUBBLE,718.420471,30,669,0,3.08
BUBBLE,711.076843,30,1519,0,4.50
BUBBLE,699.245239,30,853,0,2.90
BUBBLE,721.695984,30,920,0,4.93
BUBBLE,702.108337,30,953,0,4.18
BUBBLE,686.910828,30,686,0,3.64
BUBBLE,712.449341,30,1001,0,3.86
