CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,680.411133,30,701,0,3.70
STANDARD,578.089539,30,984,0,3.96
STANDARD,603.382202,30,783,0,4.79
STANDARD,805.243469,30,916,0,3.03
STANDARD,636.265930,30,1151,0,4.64
STANDARD,808.724243,30,1102,0,5.03
STANDARD,798.701294,30,884,0,5.43
STANDARD,577.306335,30,1083,0,5.09
STANDARD,425.997620,30,917,0,4.47
STANDARD,624.679443,30,983,0,3.95
STANDARD,539.098389,30,734,0,3.72
STANDARD,678.055908,30,934,0,4.13
STANDARD,543.199097,30,884,0,5.05
STANDARD,680.434875,30,851,0,4.74
STANDARD,605.057983,30,817,0,4.29
