CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,448.632660,50,534,0,2.89
BUBBLE,862.712097,50,600,0,3.23
BUBBLE,823.002319,50,632,0,3.57
BUBBLE,983.620422,50,914,0,4.60
BUBBLE,750.313354,50,984,0,4.72
BUBBLE,555.436646,50,817,0,4.50
BUBBLE,790.805237,50,667,0,4.56
BUBBLE,530.988098,50,669,0,4.05
BUBBLE,515.759521,50,582,0,3.36
BUBBLE,655.558899,50,616,0,3.31
BUBBLE,598.047729,50,681,0,4.72
BUBBLE,769.667908,50,697,0,2.93
BUBBLE,619.377808,50,1035,0,4.32
BUBBLE,787.587524,50,797,0,4.03
BUBBLE,747.091919,50,599,0,3.67
