CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,591.629517,30,983,0,5.34
AREA,594.066040,30,1133,0,4.69
AREA,846.612305,30,851,0,4.30
AREA,915.374329,30,1101,0,5.54
AREA,847.270386,30,703,0,4.09
AREA,924.326782,30,701,0,3.99
AREA,418.581451,30,888,0,4.75
AREA,774.809265,30,966,0,5.27
AREA,665.252747,30,865,0,5.69
AREA,803.946106,30,781,0,5.42
AREA,863.088684,30,786,0,5.58
AREA,635.106567,30,749,0,5.49
AREA,555.928589,30,767,0,3.96
AREA,830.538086,30,850,0,4.97
AREA,638.379761,30,785,0,4.53
