CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,928.656128,30,735,0,4.08
BUBBLE,833.475281,30,868,0,4.55
BUBBLE,842.819946,30,1067,0,4.99
BUBBLE,677.869629,30,1366,0,3.61
BUBBLE,920.480652,30,1216,0,5.59
BUBBLE,909.142212,30,1218,0,5.61
BUBBLE,834.268860,30,1000,0,4.73
BUBBLE,632.720093,30,849,0,2.55
BUBBLE,443.649109,30,600,0,2.69
BUBBLE,1013.162231,30,1033,0,5.42
BUBBLE,428.124084,30,983,0,5.05
BUBBLE,1066.706787,30,1182,0,5.28
BUBBLE,911.833801,30,866,0,5.75
BUBBLE,617.614075,30,934,0,4.99
BUBBLE,522.481140,30,900,0,4.31
