CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,727.327026,30,1050,0,5.01
BUBBLE,720.431641,30,1367,1,1.07
BUBBLE,671.214722,30,649,0,4.95
BUBBLE,634.678772,30,551,0,2.89
BUBBLE,679.513000,30,750,0,4.21
BUBBLE,789.696350,30,735,0,3.51
BUBBLE,758.461609,30,685,0,4.65
BUBBLE,810.414734,30,634,0,4.75
BUBBLE,873.253174,30,917,0,2.33
BUBBLE,587.263733,30,1268,0,4.63
BUBBLE,690.836975,30,1000,0,2.90
BUBBLE,609.916382,30,1119,0,3.09
BUBBLE,842.610840,30,650,0,3.19
BUBBLE,737.665405,30,686,0,2.26
BUBBLE,841.502136,30,735,0,3.95
