CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1023.613281,50,703,0,2.66
AREA,1041.917114,50,703,0,3.85
AREA,1038.724976,50,620,0,3.39
AREA,1023.947876,50,622,0,4.73
AREA,1002.418274,50,703,0,4.07
AREA,1011.984497,50,767,0,3.80
AREA,1010.330566,50,655,0,4.42
AREA,1027.433838,50,738,0,3.81
AREA,1018.953796,50,888,0,4.83
AREA,1046.708984,50,803,0,5.43
AREA,1004.260376,50,572,0,4.89
AREA,986.327759,50,688,0,3.78
AREA,1007.855286,50,569,0,4.02
AREA,1010.285889,50,633,0,4.35
AREA,1011.922363,50,636,0,1.63
