CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1126.071167,30,612,0,5.67
BUBBLE,983.261963,30,666,0,5.76
BUBBLE,987.358398,30,633,0,5.54
BUBBLE,1007.982605,30,752,0,5.76
BUBBLE,1022.096558,30,786,0,6.08
BUBBLE,923.875854,30,688,0,5.88
BUBBLE,1050.342896,30,625,0,4.84
BUBBLE,1052.778687,30,784,0,5.26
BUBBLE,1012.550171,30,728,0,5.50
BUBBLE,1047.462280,30,772,0,5.52
BUBBLE,956.073059,30,607,0,5.43
BUBBLE,1015.782104,30,827,0,6.05
BUBBLE,1036.564087,30,730,0,5.85
BUBBLE,1046.430298,30,675,0,5.50
BUBBLE,1002.022278,30,749,0,4.91
