CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,937.225647,50,714,0,5.12
AREA,890.171936,50,734,0,2.67
AREA,1031.231934,50,634,0,4.71
AREA,1045.556763,50,575,0,4.28
AREA,968.117004,50,613,0,2.89
AREA,991.751770,50,704,0,5.37
AREA,1015.122742,50,699,0,5.22
AREA,1003.504272,50,679,0,4.32
AREA,1049.920532,50,1087,0,2.68
AREA,963.941833,50,476,0,4.75
AREA,1058.256470,50,748,0,4.42
AREA,1020.030396,50,641,0,4.36
AREA,996.224304,50,677,0,4.22
AREA,1034.951050,50,540,0,3.40
AREA,1038.386597,50,446,0,2.95
