CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,976.082275,30,671,0,6.10
BUBBLE,1034.039795,30,610,0,5.33
BUBBLE,946.170105,30,608,0,3.03
BUBBLE,1047.235474,30,669,0,5.40
BUBBLE,986.759338,30,675,0,5.23
BUBBLE,1018.644226,30,612,0,3.89
BUBBLE,1009.967468,30,719,0,6.02
BUBBLE,1041.720703,30,696,0,4.92
BUBBLE,1040.730835,30,753,0,4.98
BUBBLE,1002.572021,30,692,0,5.55
BUBBLE,1031.689453,30,652,0,4.73
BUBBLE,982.875305,30,592,0,5.18
BUBBLE,983.723755,30,760,0,5.51
BUBBLE,1036.994873,30,642,0,5.21
BUBBLE,1024.225830,30,651,0,5.36
