CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1009.069946,50,637,0,5.02
BUBBLE,1003.121094,50,569,0,4.12
BUBBLE,1024.901123,50,668,0,3.69
BUBBLE,1000.151794,50,687,0,2.81
BUBBLE,1049.245117,50,586,0,4.60
BUBBLE,972.941772,50,468,0,3.89
BUBBLE,1002.221741,50,501,0,3.86
BUBBLE,986.715088,50,538,0,5.20
BUBBLE,1086.082642,50,855,0,5.49
BUBBLE,991.314392,50,634,0,3.89
BUBBLE,1024.408691,50,907,0,4.26
BUBBLE,1020.658752,50,1039,1,4.67
BUBBLE,1004.481384,50,638,0,1.27
BUBBLE,993.949158,50,405,0,2.78
BUBBLE,1042.259155,50,670,0,4.07
