CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,955.884827,50,538,0,3.30
BUBBLE,1055.083374,50,447,0,4.22
BUBBLE,1082.162964,50,524,0,5.01
BUBBLE,992.260803,50,437,0,4.74
BUBBLE,1037.160278,50,429,0,4.00
BUBBLE,1158.034912,50,434,0,3.94
BUBBLE,1063.431519,50,505,0,4.47
BUBBLE,1056.531128,50,452,0,4.11
BUBBLE,1044.186279,50,484,0,2.87
BUBBLE,1016.699402,50,810,1,5.33
BUBBLE,808.941101,50,507,0,3.42
BUBBLE,970.460571,50,492,0,4.54
BUBBLE,875.646118,50,470,0,3.61
BUBBLE,1081.964722,50,458,0,4.52
BUBBLE,955.543030,50,463,0,5.14
