CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,723.710571,50,470,0,3.89
BUBBLE,950.654297,50,435,0,2.71
BUBBLE,920.397339,50,447,0,4.58
BUBBLE,1218.834229,50,400,0,3.76
BUBBLE,1176.576416,50,395,0,3.08
BUBBLE,999.206726,50,466,0,4.44
BUBBLE,1007.504578,50,434,0,4.07
BUBBLE,1051.015747,50,419,0,4.26
BUBBLE,1430.831787,50,467,0,5.26
BUBBLE,1035.357544,50,422,0,3.56
BUBBLE,1165.980591,50,400,0,4.24
BUBBLE,833.388855,50,394,0,3.38
BUBBLE,509.451263,50,507,0,3.78
BUBBLE,1108.340088,50,421,0,5.24
BUBBLE,1157.596313,50,458,0,3.85
