CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1007.645569,10,778,0,6.00
BUBBLE,1021.984070,10,738,0,6.81
BUBBLE,980.882935,10,840,0,6.57
BUBBLE,1073.449341,10,812,0,7.22
BUBBLE,1027.678101,10,742,0,6.55
BUBBLE,1007.631104,10,1208,1,5.85
BUBBLE,1007.494080,10,872,0,6.91
BUBBLE,975.889771,10,975,0,7.71
BUBBLE,985.996277,10,809,0,5.18
BUBBLE,1051.211182,10,739,0,6.26
BUBBLE,979.952820,10,670,0,6.07
BUBBLE,964.915649,10,765,0,5.38
BUBBLE,1041.374268,10,1531,2,7.10
BUBBLE,1045.852539,10,755,0,6.34
BUBBLE,964.822021,10,745,0,6.80
