CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,914.786743,50,796,0,4.92
AREA,998.815308,50,647,0,3.45
AREA,986.645874,50,689,0,3.53
AREA,1036.708252,50,537,0,2.21
AREA,1048.359131,50,620,0,3.26
AREA,984.874390,50,652,0,3.62
AREA,1009.698853,50,696,0,4.81
AREA,1000.265381,50,688,0,5.25
AREA,1054.910889,50,706,0,5.47
AREA,977.179260,50,659,0,3.10
AREA,990.403870,50,673,0,4.61
AREA,1048.309570,50,527,0,3.39
AREA,1042.322266,50,652,0,4.59
AREA,987.272217,50,636,0,3.67
AREA,1002.951477,50,665,0,4.91
