CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1079.054077,10,737,0,6.23
BUBBLE,973.432861,10,912,0,7.67
BUBBLE,940.313232,10,844,0,6.60
BUBBLE,986.926575,10,837,0,6.89
BUBBLE,1035.922485,10,722,0,4.70
BUBBLE,1029.643921,10,691,0,5.83
BUBBLE,1051.234131,10,694,0,6.23
BUBBLE,1024.625366,10,1011,0,6.93
BUBBLE,1065.077515,10,656,0,6.55
BUBBLE,989.578857,10,704,0,6.66
BUBBLE,1044.246338,10,660,0,6.73
BUBBLE,982.292542,10,702,0,5.87
BUBBLE,1012.252075,10,612,0,6.42
BUBBLE,962.611389,10,879,0,7.12
BUBBLE,1052.023682,10,991,0,7.25
