CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,982.806030,30,863,0,4.50
STANDARD,981.818542,30,751,0,4.45
STANDARD,1014.568726,30,609,0,5.19
STANDARD,983.324280,30,1376,2,5.85
STANDARD,1021.261414,30,1328,1,2.20
STANDARD,989.518982,30,673,0,4.66
STANDARD,1002.282288,30,763,0,4.18
STANDARD,1039.358276,30,872,0,6.16
STANDARD,1056.544312,30,888,0,3.48
STANDARD,1029.155273,30,831,0,4.76
STANDARD,1009.842651,30,745,0,3.13
STANDARD,969.540405,30,924,0,4.63
STANDARD,941.739380,30,770,0,3.19
STANDARD,964.440491,30,878,0,4.92
STANDARD,1005.718140,30,895,0,5.96
