CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1026.360107,10,686,0,6.17
AREA,1244.290039,10,810,0,5.83
AREA,1034.186157,10,619,0,6.75
AREA,958.307922,10,988,0,7.28
AREA,943.029297,10,771,0,6.65
AREA,899.087036,10,640,0,2.64
AREA,910.632324,10,652,0,5.97
AREA,1191.221924,10,615,0,7.42
AREA,742.053833,10,583,0,6.15
AREA,618.885193,10,682,0,5.89
AREA,1255.399658,10,632,0,6.41
AREA,1026.863525,10,718,0,7.37
AREA,931.989746,10,770,0,7.63
AREA,716.914307,10,774,0,7.52
AREA,851.742188,10,584,0,7.20
