CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1023.169800,50,1221,1,4.81
STANDARD,1044.196777,50,601,0,4.62
STANDARD,1039.469971,50,639,0,3.27
STANDARD,961.937500,50,688,0,3.82
STANDARD,970.836792,50,954,0,5.22
STANDARD,1031.691650,50,1019,0,5.48
STANDARD,1050.188965,50,652,0,4.28
STANDARD,1018.104736,50,805,0,4.85
STANDARD,962.778015,50,768,0,3.50
STANDARD,1067.109863,50,936,0,3.74
STANDARD,1008.926819,50,951,0,2.13
STANDARD,1033.009766,50,983,0,5.44
STANDARD,1006.113159,50,903,0,3.59
STANDARD,1050.040161,50,1153,0,5.32
STANDARD,1034.273315,50,785,0,4.99
