CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1019.104126,10,748,0,6.58
AREA,1074.676392,10,1072,1,7.48
AREA,1009.643066,10,584,0,5.75
AREA,1032.119507,10,715,0,6.37
AREA,961.479492,10,639,0,3.76
AREA,1004.284180,10,877,0,7.43
AREA,961.704102,10,688,0,6.08
AREA,1051.095703,10,719,0,7.14
AREA,1032.311401,10,810,0,6.44
AREA,999.185364,10,655,0,5.00
AREA,1058.811035,10,706,0,6.07
AREA,1071.250977,10,1048,0,6.39
AREA,1024.121338,10,749,0,4.68
AREA,1032.092285,10,759,0,6.06
AREA,980.240295,10,716,0,2.77
