CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,781.420288,10,920,0,7.42
STANDARD,1065.550781,10,1040,0,7.44
STANDARD,894.641357,10,1005,0,5.32
STANDARD,966.694519,10,1780,0,7.31
STANDARD,1028.690063,10,1090,0,7.68
STANDARD,901.661438,10,1202,0,7.53
STANDARD,964.265991,10,1704,2,6.71
STANDARD,1071.358643,10,1273,0,6.72
STANDARD,1058.758667,10,1192,0,7.76
STANDARD,1074.788208,10,1338,0,7.73
STANDARD,1098.148682,10,1202,0,7.70
STANDARD,1141.197021,10,1582,1,6.69
STANDARD,1065.456299,10,1686,1,7.17
STANDARD,897.595886,10,1170,0,7.37
STANDARD,938.479492,10,1255,0,5.33
