CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,998.081299,10,928,0,6.34
STANDARD,1014.358643,10,863,0,4.84
STANDARD,943.006897,10,1986,0,7.45
STANDARD,1037.715698,10,876,0,7.31
STANDARD,977.747925,10,1215,1,6.25
STANDARD,1003.492981,10,844,0,5.00
STANDARD,1018.979919,10,986,0,6.17
STANDARD,1030.806519,10,1425,2,5.94
STANDARD,1003.806946,10,1178,0,5.40
STANDARD,1005.821594,10,951,0,5.99
STANDARD,999.808167,10,1119,0,6.17
STANDARD,1025.315430,10,1101,0,7.22
STANDARD,1023.137207,10,1084,0,6.78
STANDARD,1004.086548,10,1190,0,5.41
STANDARD,1035.269043,10,1048,0,7.06
