CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1020.094604,50,689,0,4.11
BUBBLE,1002.210449,50,544,0,4.64
BUBBLE,1025.953125,50,1357,0,4.71
BUBBLE,999.756348,50,882,0,5.30
BUBBLE,1026.276367,50,602,0,4.79
BUBBLE,1059.882690,50,824,0,2.94
BUBBLE,1045.496948,50,622,0,4.75
BUBBLE,1024.092163,50,590,0,5.01
BUBBLE,961.498840,50,704,0,5.38
BUBBLE,1006.033752,50,602,0,5.05
BUBBLE,988.727844,50,538,0,3.81
BUBBLE,1015.474915,50,522,0,4.28
BUBBLE,917.279602,50,676,0,2.76
BUBBLE,1038.138428,50,688,0,4.87
BUBBLE,985.068237,50,583,0,2.29
