CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1095.480713,50,509,0,3.12
STANDARD,1074.362305,50,833,0,4.85
STANDARD,989.418579,50,641,0,3.78
STANDARD,1105.707275,50,990,1,4.53
STANDARD,972.635925,50,950,1,4.21
STANDARD,939.369019,50,576,0,4.45
STANDARD,1004.569153,50,704,0,2.81
STANDARD,969.925964,50,757,0,4.92
STANDARD,1047.632813,50,693,0,2.30
STANDARD,1067.304688,50,581,0,3.51
STANDARD,997.587891,50,757,0,4.12
STANDARD,998.708313,50,916,0,5.28
STANDARD,1101.742554,50,912,0,4.98
STANDARD,938.194580,50,698,0,4.00
STANDARD,1079.460083,50,580,0,3.75
