CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1135.957031,10,1011,0,4.25
BUBBLE,1058.061035,10,574,0,5.92
BUBBLE,944.587952,10,742,0,6.72
BUBBLE,1006.857605,10,697,0,6.27
BUBBLE,966.900146,10,705,0,5.95
BUBBLE,971.430420,10,617,0,6.67
BUBBLE,986.870728,10,704,0,6.65
BUBBLE,1009.344238,10,748,0,6.24
BUBBLE,1044.373413,10,1026,0,7.73
BUBBLE,965.672058,10,723,0,6.79
BUBBLE,934.339478,10,587,0,6.92
BUBBLE,1013.955139,10,635,0,6.89
BUBBLE,994.892090,10,672,0,5.48
BUBBLE,1056.347900,10,1045,0,7.28
BUBBLE,940.400391,10,769,0,4.04
