CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,933.032227,30,796,0,4.25
BUBBLE,986.703735,30,687,0,4.38
BUBBLE,986.083618,30,693,0,4.41
BUBBLE,1001.643433,30,758,0,5.16
BUBBLE,940.799438,30,716,0,5.46
BUBBLE,1059.084229,30,567,0,4.87
BUBBLE,975.067932,30,577,0,5.15
BUBBLE,958.029541,30,658,0,3.91
BUBBLE,981.516724,30,658,0,4.10
BUBBLE,1021.482178,30,750,0,5.34
BUBBLE,1073.393066,30,737,0,4.47
BUBBLE,980.393616,30,746,0,3.63
BUBBLE,1005.073364,30,988,0,5.34
BUBBLE,1003.363831,30,662,0,4.98
BUBBLE,989.116272,30,744,0,4.28
