CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1008.962341,10,453,0,4.18
AREA,1063.144775,10,674,0,7.15
AREA,1043.554199,10,671,0,6.94
AREA,1015.762756,10,744,0,6.85
AREA,971.491760,10,739,0,6.39
AREA,1038.992798,10,736,0,7.06
AREA,1045.406982,10,739,0,5.64
AREA,982.257996,10,700,0,5.95
AREA,970.610229,10,660,0,6.68
AREA,1021.441772,10,809,0,5.35
AREA,973.746704,10,652,0,5.10
AREA,978.548706,10,839,0,6.93
AREA,1086.435059,10,1033,0,7.01
AREA,1084.940308,10,668,0,7.16
AREA,1035.389648,10,1559,0,7.31
