CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1040.134766,50,1475,2,5.20
STANDARD,967.701721,50,765,0,5.36
STANDARD,967.328613,50,1045,1,4.85
STANDARD,1029.775146,50,746,0,3.73
STANDARD,967.733887,50,733,0,2.65
STANDARD,1009.964966,50,625,0,4.49
STANDARD,1007.192322,50,777,0,4.42
STANDARD,998.193237,50,717,0,4.82
STANDARD,1008.139954,50,762,0,3.78
STANDARD,1061.222290,50,761,0,5.10
STANDARD,991.805298,50,766,0,3.87
STANDARD,1036.604248,50,1043,1,4.92
STANDARD,1068.252319,50,873,0,5.20
STANDARD,1045.216797,50,960,0,3.39
STANDARD,1024.454346,50,723,0,4.31
