CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,1038.036987,30,798,1,4.93
AREA,1013.431824,30,950,1,4.36
AREA,994.534363,30,821,0,5.86
AREA,990.618103,30,907,0,6.16
AREA,985.663147,30,790,0,4.64
AREA,965.475891,30,627,0,4.95
AREA,1015.367004,30,868,0,5.62
AREA,1045.257935,30,643,0,4.58
AREA,991.843201,30,693,0,4.52
AREA,1007.622009,30,682,0,3.93
AREA,1005.143738,30,877,0,4.91
AREA,992.269165,30,719,0,6.06
AREA,1050.716675,30,773,0,6.12
AREA,1042.931274,30,829,0,6.09
AREA,1075.645996,30,611,0,5.40
