CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,540.186646,30,517,0,3.15
STANDARD,821.739624,30,569,0,3.65
STANDARD,633.741211,30,612,0,2.96
STANDARD,1011.230103,30,870,0,5.44
STANDARD,788.082825,30,721,0,5.85
STANDARD,893.967285,30,637,0,5.74
STANDARD,1200.308838,30,770,0,3.35
STANDARD,1295.467773,30,941,0,3.64
STANDARD,1313.315430,30,834,0,4.48
STANDARD,1032.294556,30,738,0,5.63
STANDARD,966.490234,30,828,0,5.57
STANDARD,1272.388916,30,1078,1,5.27
STANDARD,712.122620,30,812,0,5.97
STANDARD,1124.835083,30,580,0,2.18
STANDARD,974.769531,30,786,0,5.28
