CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,986.447632,10,554,0,7.10
BUBBLE,1010.983582,10,432,0,5.24
BUBBLE,969.751404,10,469,0,5.02
BUBBLE,1092.390625,10,435,0,6.48
BUBBLE,1057.923340,10,437,0,6.17
BUBBLE,983.052246,10,487,0,3.39
BUBBLE,1093.629761,10,496,0,5.89
BUBBLE,838.969788,10,506,0,5.96
BUBBLE,1190.826660,10,527,0,7.16
BUBBLE,1333.012939,10,486,0,6.67
BUBBLE,961.804016,10,576,0,7.52
BUBBLE,1109.040527,10,602,0,7.38
BUBBLE,951.474304,10,520,0,7.19
BUBBLE,1094.596191,10,910,1,6.50
BUBBLE,876.801880,10,495,0,6.51
