CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,859.876831,50,583,0,4.59
STANDARD,1135.795654,50,637,0,4.00
STANDARD,978.070313,50,538,0,2.92
STANDARD,902.425354,50,764,0,3.76
STANDARD,1072.649048,50,709,0,3.87
STANDARD,1000.565796,50,550,0,4.23
STANDARD,1060.693115,50,1348,1,4.51
STANDARD,899.743774,50,853,0,5.67
STANDARD,1272.514526,50,1002,0,4.58
STANDARD,1078.613525,50,809,0,5.34
STANDARD,1136.202515,50,802,1,4.05
STANDARD,986.436401,50,657,0,3.98
STANDARD,1119.111938,50,862,0,3.93
STANDARD,908.955078,50,1022,0,4.65
STANDARD,1097.583740,50,872,0,4.80
