CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,1017.531738,30,530,0,5.11
BUBBLE,993.397827,30,689,0,5.37
BUBBLE,873.305969,30,485,0,5.16
BUBBLE,936.557495,30,422,0,4.46
BUBBLE,1210.173340,30,503,0,5.16
BUBBLE,859.973328,30,469,0,5.10
BUBBLE,1092.674927,30,474,0,5.10
BUBBLE,1110.898193,30,507,0,5.74
BUBBLE,1386.101318,30,470,0,3.92
BUBBLE,912.387817,30,585,0,5.63
BUBBLE,1084.216797,30,465,0,5.51
BUBBLE,753.162842,30,423,0,2.66
BUBBLE,1067.518311,30,424,0,4.43
BUBBLE,960.588074,30,449,0,4.38
BUBBLE,704.705200,30,425,0,5.57
