CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,1000.978638,50,642,0,4.60
STANDARD,1152.837891,50,704,0,3.93
STANDARD,1031.355103,50,666,0,2.17
STANDARD,755.911255,50,819,1,3.78
STANDARD,936.464172,50,618,0,3.71
STANDARD,738.998352,50,617,0,4.97
STANDARD,1004.835754,50,601,0,4.81
STANDARD,1080.625488,50,804,0,4.02
STANDARD,915.391296,50,578,0,4.23
STANDARD,1187.721924,50,816,0,4.96
STANDARD,1267.455078,50,784,0,5.29
STANDARD,738.125977,50,571,0,3.60
STANDARD,1266.185791,50,653,0,4.80
STANDARD,839.634399,50,669,0,5.01
STANDARD,984.053894,50,820,0,4.97
