CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,537.535156,30,655,0,3.64
BUBBLE,664.209351,30,859,0,5.05
BUBBLE,989.751953,30,719,0,4.21
BUBBLE,460.893066,30,923,0,4.36
BUBBLE,984.670105,30,536,0,2.86
BUBBLE,754.590027,30,755,0,4.74
BUBBLE,756.229553,30,568,0,2.86
BUBBLE,649.837158,30,642,0,4.39
BUBBLE,815.788818,30,751,0,4.71
BUBBLE,960.131653,30,758,0,3.97
BUBBLE,585.609253,30,1000,0,4.35
BUBBLE,798.646667,30,678,0,4.28
BUBBLE,751.042908,30,545,0,2.79
BUBBLE,536.395691,30,525,0,4.38
BUBBLE,754.104614,30,643,0,4.80
