CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,761.919495,30,938,0,4.00
STANDARD,759.674866,30,903,0,3.88
STANDARD,699.892700,30,1038,0,3.53
STANDARD,678.780029,30,1405,1,1.96
STANDARD,743.638794,30,1620,0,4.34
STANDARD,709.218689,30,1507,1,4.36
STANDARD,713.578674,30,1271,0,4.21
STANDARD,754.806152,30,1873,0,5.32
STANDARD,740.579895,30,1186,0,4.80
STANDARD,791.356995,30,1539,1,2.51
STANDARD,705.449036,30,986,0,5.28
STANDARD,757.509460,30,816,0,3.39
STANDARD,767.564209,30,1555,0,4.86
STANDARD,763.828613,30,1023,0,4.67
STANDARD,766.372253,30,1109,0,3.42
