CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,565.473450,50,1183,0,3.69
STANDARD,772.727356,50,1255,0,4.04
STANDARD,798.742310,50,1091,0,4.16
STANDARD,599.643005,50,1239,0,3.33
STANDARD,592.966675,50,1018,0,4.56
STANDARD,752.191956,50,1066,0,3.36
STANDARD,932.569214,50,1205,0,3.89
STANDARD,706.760254,50,1017,0,4.24
STANDARD,1014.352417,50,694,0,3.61
STANDARD,828.380249,50,968,0,3.57
STANDARD,785.152771,50,1074,0,4.48
STANDARD,641.871216,50,862,0,2.94
STANDARD,1044.929810,50,840,0,4.66
STANDARD,983.257507,50,2880,2,3.20
STANDARD,603.098022,50,804,0,3.86
