CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,706.142761,10,852,0,5.04
AREA,757.009155,10,1170,0,6.90
AREA,732.095764,10,1612,1,6.16
AREA,747.785095,10,1008,0,5.93
AREA,803.693054,10,780,0,6.19
AREA,817.958313,10,670,0,4.70
AREA,718.432556,10,1093,0,6.74
AREA,718.909241,10,1215,0,6.58
AREA,727.292969,10,795,0,3.98
AREA,691.591248,10,935,0,5.18
AREA,760.684937,10,1056,0,5.95
AREA,722.314331,10,770,0,5.51
AREA,767.929321,10,934,0,5.54
AREA,732.849609,10,686,0,3.40
AREA,755.095032,10,769,0,5.50
