CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,750.794739,50,773,0,4.17
STANDARD,757.110657,50,770,0,3.26
STANDARD,763.405762,50,1411,1,4.34
STANDARD,744.543762,50,1140,0,4.00
STANDARD,774.059204,50,1256,0,4.38
STANDARD,779.288147,50,1027,0,4.06
STANDARD,659.037476,50,1124,0,3.66
STANDARD,683.750854,50,1056,0,3.82
STANDARD,741.638062,50,1211,0,3.26
STANDARD,723.456421,50,1017,0,3.75
STANDARD,739.384827,50,823,0,3.22
STANDARD,680.466919,50,1062,0,4.87
STANDARD,775.482544,50,941,0,4.03
STANDARD,774.051514,50,743,0,1.79
STANDARD,695.785645,50,1022,0,3.29
