CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,694.158386,50,802,0,3.55
AREA,759.815674,50,837,0,4.04
AREA,699.049011,50,887,0,4.08
AREA,806.398499,50,903,0,4.44
AREA,595.552368,50,701,0,1.85
AREA,758.477112,50,933,0,4.65
AREA,686.244446,50,703,0,3.09
AREA,765.632202,50,1185,0,4.58
AREA,737.780945,50,2677,1,4.16
AREA,674.851196,50,619,0,0.94
AREA,775.775696,50,889,0,3.66
AREA,756.707214,50,685,0,3.58
AREA,750.664001,50,956,0,4.56
AREA,844.993896,50,943,0,4.10
AREA,730.810852,50,1177,0,4.95
