CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,744.200684,50,1183,0,3.72
BUBBLE,770.783752,50,776,0,1.18
BUBBLE,757.867737,50,674,0,1.55
BUBBLE,775.568604,50,811,0,3.06
BUBBLE,751.185120,50,795,0,3.43
BUBBLE,794.330872,50,1045,0,3.50
BUBBLE,740.457886,50,952,0,4.01
BUBBLE,742.786560,50,801,0,2.61
BUBBLE,772.963745,50,691,0,4.20
BUBBLE,780.169250,50,769,0,3.01
BUBBLE,759.821350,50,1266,0,4.87
BUBBLE,737.386963,50,727,0,3.27
BUBBLE,744.306763,50,791,0,3.95
BUBBLE,764.256348,50,1162,0,4.47
BUBBLE,727.026611,50,1180,0,4.74
