CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,763.416748,10,1138,0,6.37
BUBBLE,775.493286,10,1019,0,6.20
BUBBLE,744.802429,10,1521,0,7.08
BUBBLE,785.841675,10,1154,0,6.82
BUBBLE,798.918030,10,1118,0,5.89
BUBBLE,759.787231,10,921,0,5.46
BUBBLE,809.579102,10,802,0,5.34
BUBBLE,772.683411,10,789,0,4.07
BUBBLE,692.445618,10,852,0,5.04
BUBBLE,699.789490,10,767,0,3.29
BUBBLE,753.732849,10,1176,0,5.28
BUBBLE,747.852173,10,1016,0,6.44
BUBBLE,748.405151,10,905,0,6.74
BUBBLE,690.394775,10,1051,0,5.92
BUBBLE,736.727966,10,1008,0,7.19
