CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,744.299194,30,883,0,3.32
BUBBLE,761.856628,30,1017,0,5.34
BUBBLE,791.317139,30,949,0,5.53
BUBBLE,752.177551,30,913,0,5.49
BUBBLE,734.684753,30,1066,0,5.42
BUBBLE,781.396118,30,890,0,3.50
BUBBLE,750.581177,30,965,0,4.34
BUBBLE,702.360046,30,848,0,4.30
BUBBLE,728.032410,30,896,0,4.23
BUBBLE,760.711975,30,933,0,4.89
BUBBLE,739.608887,30,1089,0,4.75
BUBBLE,760.526794,30,994,0,4.89
BUBBLE,757.291992,30,1365,1,5.16
BUBBLE,758.355286,30,726,0,2.70
BUBBLE,754.661621,30,982,0,3.17
