CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,760.769226,30,1024,0,4.65
BUBBLE,726.852356,30,1203,0,5.29
BUBBLE,791.788574,30,1093,0,3.81
BUBBLE,716.456909,30,873,0,4.98
BUBBLE,741.762512,30,795,0,4.09
BUBBLE,741.665405,30,1244,0,5.05
BUBBLE,749.178406,30,932,0,5.50
BUBBLE,761.402893,30,907,0,5.57
BUBBLE,708.414612,30,1072,0,4.63
BUBBLE,721.633911,30,843,0,4.66
BUBBLE,721.302002,30,729,0,3.36
BUBBLE,722.750183,30,882,0,5.39
BUBBLE,747.091919,30,722,0,3.72
BUBBLE,745.365540,30,873,0,4.19
BUBBLE,764.261536,30,1026,0,4.71
