CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,789.246033,30,1292,0,4.43
STANDARD,762.528748,30,981,0,5.00
STANDARD,758.277954,30,1061,0,4.74
STANDARD,764.411133,30,1094,0,4.70
STANDARD,724.406738,30,997,0,5.21
STANDARD,737.965027,30,1153,0,4.89
STANDARD,728.671997,30,759,0,4.39
STANDARD,742.783875,30,1110,0,5.01
STANDARD,723.858398,30,1108,0,4.06
STANDARD,789.601257,30,1085,0,4.19
STANDARD,717.509888,30,1525,0,5.60
STANDARD,741.423706,30,1213,0,3.82
STANDARD,738.545471,30,1299,0,4.26
STANDARD,734.807068,30,1706,1,4.89
STANDARD,725.346619,30,1150,0,4.29
