CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,770.674988,50,1514,0,3.80
STANDARD,737.455811,50,1305,0,4.90
STANDARD,751.358948,50,1137,0,3.39
STANDARD,788.932251,50,1193,0,4.62
STANDARD,757.083740,50,1098,0,3.72
STANDARD,742.020752,50,1047,0,3.76
STANDARD,777.705444,50,1120,0,4.28
STANDARD,756.115845,50,803,0,3.84
STANDARD,750.957214,50,830,0,1.26
STANDARD,754.535400,50,967,0,3.42
STANDARD,744.923828,50,702,0,2.21
STANDARD,738.967651,50,1038,0,4.15
STANDARD,740.178101,50,931,0,2.96
STANDARD,768.178772,50,1253,0,4.41
STANDARD,750.605347,50,1293,0,3.84
