CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,716.914307,10,739,0,7.13
BUBBLE,599.289429,10,803,0,6.86
BUBBLE,626.067627,10,834,0,6.51
BUBBLE,936.652344,10,1198,0,7.32
BUBBLE,858.355469,10,1134,0,6.75
BUBBLE,710.624939,10,1558,0,6.08
BUBBLE,797.374390,10,1089,0,7.46
BUBBLE,568.802490,10,1122,0,7.58
BUBBLE,653.349426,10,932,0,7.66
BUBBLE,909.483276,10,837,0,7.46
BUBBLE,820.076294,10,1333,0,6.79
BUBBLE,626.674805,10,770,0,6.38
BUBBLE,255.838043,10,952,0,6.39
BUBBLE,659.163330,10,659,0,6.14
BUBBLE,467.143738,10,2646,2,6.62
