CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,776.477844,30,722,0,4.67
AREA,543.088318,30,1016,0,4.27
AREA,708.702637,30,862,0,3.95
AREA,706.446655,30,760,0,4.56
AREA,673.699646,30,784,0,3.67
AREA,563.699097,30,704,0,4.21
AREA,345.958496,30,1013,1,3.22
AREA,658.908813,30,678,0,4.49
AREA,818.541199,30,729,0,3.30
AREA,616.943970,30,616,0,4.25
AREA,573.699402,30,906,0,4.61
AREA,632.469482,30,947,0,4.68
AREA,897.168823,30,1020,0,5.57
AREA,629.446960,30,511,0,3.39
AREA,871.972046,30,1273,0,5.41
