CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,791.536255,50,1035,0,4.61
AREA,771.188477,50,1002,0,4.57
AREA,760.643250,50,1026,0,3.90
AREA,746.061157,50,1279,0,4.44
AREA,770.157410,50,1006,0,4.12
AREA,752.670776,50,884,0,3.24
AREA,769.402405,50,1076,0,4.21
AREA,773.910461,50,1141,0,4.38
AREA,758.587280,50,667,0,2.93
AREA,751.455505,50,654,0,2.48
AREA,808.551147,50,1031,0,3.98
AREA,762.930176,50,1246,0,3.91
AREA,756.571960,50,1000,0,3.63
AREA,738.877258,50,781,0,1.73
AREA,720.262939,50,1086,0,4.56
