CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,771.468689,10,1254,0,6.67
AREA,785.516846,10,3556,2,5.03
AREA,789.141235,10,4638,1,6.97
AREA,748.683167,10,1305,0,6.98
AREA,721.375732,10,1287,0,7.21
AREA,753.142456,10,1537,0,6.18
AREA,786.956909,10,1019,0,3.86
AREA,727.458557,10,1189,0,5.72
AREA,783.946533,10,1186,0,7.05
AREA,725.768616,10,1187,0,6.21
AREA,763.812134,10,1240,0,6.85
AREA,743.657043,10,937,0,5.20
AREA,760.715515,10,1769,0,7.01
AREA,716.605042,10,1185,0,6.01
AREA,793.647522,10,1269,0,6.66
