CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,693.756836,30,869,0,3.09
BUBBLE,737.028198,30,1005,0,5.92
BUBBLE,708.563843,30,806,0,4.97
BUBBLE,796.342285,30,826,0,3.92
BUBBLE,756.265686,30,891,0,4.69
BUBBLE,717.755188,30,730,0,3.25
BUBBLE,649.143433,30,703,0,3.91
BUBBLE,719.037781,30,903,0,4.98
BUBBLE,766.315857,30,968,0,4.00
BUBBLE,684.209229,30,650,0,1.32
BUBBLE,795.831726,30,888,0,5.55
BUBBLE,721.475098,30,844,0,3.00
BUBBLE,819.106323,30,738,0,3.70
BUBBLE,787.715820,30,1023,0,4.87
BUBBLE,689.118652,30,706,0,3.39
