CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,732.933167,10,569,0,1.82
BUBBLE,743.575378,10,985,0,6.52
BUBBLE,744.870483,10,1256,0,6.88
BUBBLE,742.297180,10,1086,0,7.03
BUBBLE,744.502197,10,837,0,6.79
BUBBLE,776.736816,10,1002,0,4.17
BUBBLE,721.926453,10,1167,0,5.09
BUBBLE,761.512451,10,935,0,5.92
BUBBLE,762.814758,10,1004,0,6.93
BUBBLE,814.645386,10,1020,0,6.47
BUBBLE,769.541016,10,1041,0,5.27
BUBBLE,720.957092,10,902,0,7.02
BUBBLE,782.771301,10,755,0,6.00
BUBBLE,734.078064,10,1000,0,7.25
BUBBLE,778.942871,10,888,0,7.28
