CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,976.476257,30,1155,0,5.02
STANDARD,496.337067,30,1866,1,5.70
STANDARD,667.099243,30,1045,0,4.79
STANDARD,722.131226,30,1127,0,5.22
STANDARD,706.194763,30,1131,0,4.51
STANDARD,441.567780,30,881,0,3.88
STANDARD,724.074036,30,964,0,3.22
STANDARD,1062.935181,30,866,0,3.38
STANDARD,455.312408,30,1232,0,3.51
STANDARD,627.884888,30,850,0,3.83
STANDARD,788.945740,30,1056,0,3.35
STANDARD,465.318451,30,1155,1,2.82
STANDARD,895.868286,30,875,0,4.25
STANDARD,668.319580,30,1218,0,4.62
STANDARD,687.401367,30,1223,0,4.13
