CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,777.441833,30,768,0,5.15
AREA,771.121765,30,1021,0,4.10
AREA,752.716370,30,988,0,3.67
AREA,728.381836,30,816,0,3.05
AREA,767.981262,30,938,0,4.82
AREA,641.014954,30,1073,0,4.20
AREA,763.431885,30,887,0,3.57
AREA,727.541992,30,1387,0,2.57
AREA,720.382935,30,1075,0,5.01
AREA,706.126526,30,1054,0,4.09
AREA,776.831421,30,1387,0,4.56
AREA,772.782532,30,1137,0,4.21
AREA,710.626038,30,937,0,5.10
AREA,714.833679,30,836,0,4.30
AREA,734.209717,30,752,0,2.82
