CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
BUBBLE,622.510315,10,1417,1,6.92
BUBBLE,814.893433,10,568,0,6.39
BUBBLE,462.996277,10,844,1,5.76
BUBBLE,721.423828,10,502,0,5.51
BUBBLE,715.396301,10,669,0,2.00
BUBBLE,884.849121,10,1515,2,6.36
BUBBLE,674.966309,10,835,0,7.31
BUBBLE,924.999878,10,619,0,5.70
BUBBLE,806.454102,10,819,0,6.95
BUBBLE,651.676086,10,468,0,5.87
BUBBLE,753.929688,10,486,0,5.98
BUBBLE,530.721130,10,592,0,5.05
BUBBLE,570.253235,10,1050,0,5.97
BUBBLE,483.030212,10,573,0,5.32
BUBBLE,691.245972,10,443,0,0.00
