CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
AREA,767.522644,30,1223,1,5.37
AREA,748.604126,30,770,0,4.33
AREA,717.639343,30,952,1,3.32
AREA,760.967957,30,1055,0,3.92
AREA,766.284729,30,976,0,2.07
AREA,714.967407,30,814,0,4.47
AREA,746.055542,30,883,0,4.87
AREA,769.468262,30,1190,0,5.36
AREA,795.156311,30,1309,0,5.30
AREA,774.129517,30,1113,0,5.47
AREA,752.559631,30,782,0,4.05
AREA,758.000244,30,858,0,3.99
AREA,760.655762,30,827,0,4.78
AREA,771.690247,30,924,0,4.87
AREA,723.871094,30,848,0,4.91
