CursorType,AverageDistance,TargetSize,CompletionTime,Error,FittsID
STANDARD,581.640808,30,1324,0,4.86
STANDARD,935.271606,30,1506,1,4.41
STANDARD,756.954529,30,1634,1,5.26
STANDARD,888.427246,30,1787,1,3.99
STANDARD,792.850769,30,733,0,4.23
STANDARD,862.377136,30,1409,0,3.44
STANDARD,766.442566,30,1198,0,4.52
STANDARD,808.961914,30,1230,0,5.14
STANDARD,621.837463,30,887,0,3.47
STANDARD,919.156860,30,991,0,4.19
STANDARD,880.718933,30,724,0,4.13
STANDARD,675.028442,30,896,0,3.92
STANDARD,885.446594,30,1075,0,4.32
STANDARD,554.756470,30,982,0,3.64
STANDARD,707.510071,30,1040,0,4.25
